V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.591099689,-0.836728046,1.092441642,-0.372269428,-0.179244883,0.303784253,0.324494889,-0.190266299,2.201061812,0.265156535,-0.348387954,-0.032874504,2.839061332,1.281222333,-0.581667318,0.54444256,0.666905522,0.20468129,-0.272601654,0.373435817,-0.137286877,-0.40319873,-0.215807833,0.926478767,-0.055121354,1.840792477,-0.358686165,0.049014393,7615.81,0
-0.271694776,0.200897952,1.186942573,-0.216276355,0.024480557,-0.027551118,0.522488144,-0.159243083,1.448907147,1.159829108,0.013001286,-0.085550553,3.231101483,1.595226884,1.094267096,0.13597928,0.836120563,0.17703271,0.71153197,0.612325502,-0.288793584,-0.565880746,0.099068043,1.446467531,-0.431395466,0.539769417,0.08565051,0.108433827,17495.91,0
0.108959815,-1.297048635,0.21617751,0.046834029,-0.083137165,0.424201115,0.660301006,-0.208143398,2.152323633,0.075048736,-0.651142978,-0.358020727,1.121495745,0.627780803,-1.033098671,0.683013788,1.283985258,0.978026535,-0.431680934,1.17865968,-0.038407057,-0.653872228,-0.847667415,-0.326831485,0.477226323,1.154115005,-0.421599169,0.28838508,14836.26,0
0.032308101,-0.12555144,1.183817016,-0.780561685,0.670102483,0.866052526,0.575748943,-0.099721905,0.983482161,0.387069622,-0.00280037,-0.237352643,1.85283634,2.095132303,-0.294882772,0.795069868,0.400771965,0.619936605,0.001272583,-0.086567828,-0.262419912,-0.749320245,-0.184746588,-2.247145768,-0.309418637,0.304139226,0.060678973,0.11075901,10912.76,0
-0.01945393,-0.195462951,1.678491613,-1.2022018,0.367404673,0.21285088,0.634641342,-0.154179318,0.919451641,0.207538234,0.49849975,-0.005739684,2.151188646,2.024694637,-0.858477566,0.585463997,0.525223661,0.183449526,-0.947891875,-0.288058541,-0.123784752,0.013883798,-0.078759588,0.486604696,-0.87461256,1.5000454,-0.233739639,0.141245956,15375.95,0
-0.801958209,0.273422429,0.682455082,-1.796618296,0.062718545,0.206615561,0.885889615,-0.283962753,5.212529447,4.25337318,0.631220024,-0.356127241,-0.093779892,0.641462324,-0.10488204,0.450591647,0.326952959,0.115345043,-1.622367601,1.483013018,-0.547626729,-0.534110809,-0.07802921,0.280696305,0.39689945,1.36060679,1.194037505,1.758252238,14960.62,0
1.131090153,-0.410488193,0.567333018,-0.639210151,0.267144211,0.406463648,0.343643617,-0.193390488,1.691707227,0.391737936,-0.912817722,-0.28894549,2.680599586,1.73440111,0.553673573,1.071164611,0.379606584,0.488997083,0.01981325,-0.178226084,-0.252259726,-0.722558294,-0.101515064,-1.638798423,0.41374254,1.839878192,-0.344024184,-0.118755092,22193.34,0
-0.212621666,-0.149809794,0.649162963,-0.416210988,0.299981624,0.720264852,0.667333412,-0.12983062,0.951629234,0.353510999,-0.621390978,-0.196287832,3.251546742,1.935001749,0.656517717,0.456956462,0.642978458,0.166327553,0.229381349,-0.633618349,-0.240101375,-0.442668589,0.229548346,-1.590009329,-0.415232474,0.559159987,-0.536347558,-0.513511388,20077.46,0
-0.165199601,-0.262487871,3.597960885,0.706118194,0.251826497,1.050638306,0.270326623,-0.048273396,0.576222379,0.772057575,0.091173964,-0.004237542,2.660388748,1.082372417,-2.57056711,0.761493856,0.596605307,0.828439458,-0.561152637,0.064515544,-0.078088254,0.389947042,0.01599135,1.062986392,-0.529295972,0.138414619,-0.0934002,0.256706258,18232.82,0
0.175106143,-1.927923705,0.49939298,-0.853949846,-0.496359112,0.187668935,0.332841732,-0.241198731,0.310162107,0.937128645,-0.408296834,-0.543029899,1.92134824,1.603314468,0.255281547,0.436966711,0.91082456,0.957220779,-1.027990857,1.052641001,0.00446077,-0.413803124,-0.698867958,0.726878641,-0.080813313,-0.526335828,-0.383335323,0.286966214,21492.79,0
-0.040567904,-0.082796545,1.532778325,-0.589665467,0.397283464,0.315575007,0.657344814,-0.168596629,1.196917508,0.508207868,0.568053497,-0.175646625,1.32240013,1.432980708,-0.278428502,0.537500836,0.725983059,0.394182775,-0.621982107,0.046508033,-0.272183905,-0.606309871,-0.017808962,0.231542603,-0.56684604,0.040150756,-0.019202146,-0.316310674,6253.2,0
-0.070319329,-0.091186128,0.364240853,-1.150940009,1.40104149,2.163284007,0.332185316,0.156563402,0.886103432,0.28803739,-0.275155093,-0.318524305,1.744107445,2.432927457,0.256638573,0.916594278,0.443660479,0.61582232,-0.063414567,-0.083064546,-0.261575852,-0.990725472,-6.36E-05,2.029831494,-0.136217664,0.128441123,-0.105419425,0.009178662,14795.78,0
0.828383449,-0.59350926,0.607136711,-0.584685081,0.071563558,0.286660745,0.363143058,-0.153385679,1.558077607,0.427635634,0.407436279,-0.240566023,0.381935796,2.604438092,0.030708887,0.556891003,0.644766747,0.39564035,-0.456357196,-0.147431296,-0.103697469,-0.080448062,-0.12861681,0.055412401,0.185422183,2.101927857,-0.38374448,-0.106961945,13600.53,0
-0.129374034,-0.304797378,1.800813344,-1.234008331,0.237066728,0.214012781,0.523686372,-0.099497164,1.358192258,0.256915961,0.384529095,-0.294732227,0.106675333,2.305554661,-0.590108234,0.807433815,0.525709885,0.388424976,-1.153505814,-0.17085567,-0.152188353,-0.262774297,0.095193064,0.332986687,-0.909868775,1.416479258,0.01940575,0.285106417,15796.9,0
0.111071109,-0.083392652,1.26721671,-0.608869012,0.548394429,0.252497369,0.794851245,-0.233429617,1.171474692,0.335436104,-0.490476832,-0.313572377,2.704094231,1.087164431,0.146073407,0.805167177,0.541989177,0.527541927,-0.199446048,0.08786416,-0.310763788,-0.862365987,-0.143676077,-0.929390322,-0.193062761,0.13716789,-0.175717485,-0.432102129,17569.2,0
1.039306675,-0.357195318,0.457242814,-0.119393641,0.509809321,0.83876162,0.41539478,-0.15358478,1.746237088,0.407849271,-1.227794252,-0.291428672,1.776142656,1.795488317,-0.784915915,0.278361056,0.619727058,0.168914206,-0.252824171,-0.35281399,-0.24303328,-0.493826068,-0.250345722,-2.190312735,1.308590011,-0.621944307,-0.22636501,-0.109829783,16314.22,0
1.00422116,-0.185113863,0.352101856,-0.18333541,0.383479916,-0.194528202,0.551191073,-0.229044023,1.126665005,0.191458714,0.226017834,-0.130867598,2.708788144,0.679912743,0.338675131,0.515797317,1.394109559,0.218533489,-1.178100101,-0.248313797,-0.201729986,-0.316796253,-0.039409373,0.550421261,0.698821607,0.73984518,-0.275294883,-0.006317511,23139,0
1.026681709,-0.85100432,0.684550467,-2.126366864,-0.177169183,0.039331559,0.210618454,-0.201678755,2.330048922,0.161982792,-0.205219258,0.004869092,2.583601925,1.620604521,0.83600678,-0.591487496,0.998180933,1.319461506,-0.354475207,-0.584735377,-0.279701574,-0.325446866,-0.098560984,0.119770442,0.786591557,-1.940860387,-0.13380752,-0.018546727,15236.3,0
1.186751392,-0.911156739,1.307251265,-1.286522044,-0.335021878,0.402770585,-0.04006948,-0.167302458,0.501623061,1.101865121,-0.594496437,-0.474121308,3.035881009,1.036163882,0.428771399,0.661947603,0.7172832,1.217945546,-0.832801588,-0.393406234,-0.135776709,0.327002264,-0.11388961,-0.259300258,0.328924847,-0.110770413,-0.177098715,-0.017347481,3473.53,0
-0.072227773,0.000311805,0.99084798,-0.099415065,0.41498025,0.811141566,0.545862165,-0.05212488,0.954780089,0.319654608,-0.85304761,-0.127536445,2.984701568,1.842243655,-0.694512038,0.017224709,0.907899105,0.172165191,0.457573128,-0.035932565,-0.173729245,-0.028344008,-0.181308796,-1.288323746,0.032029113,-0.492108109,0.096591846,0.216812656,22048.32,0
-0.156872983,-0.522473852,1.609842571,0.048589663,0.470835587,0.473107785,0.744290732,-0.193629764,1.271478316,0.390454849,-0.459560848,-0.387188162,0.752984094,1.851217205,-0.419858497,-0.106029598,0.984631586,0.170059207,0.232810458,0.350637873,-0.124615997,-0.059886165,0.306845184,0.02853732,-0.155848171,-0.698260909,-0.353469669,-0.277724633,18591.87,0
0.739444576,-0.779948916,1.939280358,-0.153415021,-0.180381173,1.42103877,-0.023585119,0.025927999,3.151446511,0.307680546,0.087615457,-0.02971399,0.339038452,1.121225186,-2.087409071,0.111901672,1.051759595,0.235160665,-0.527757947,-0.346054495,-0.091951671,0.641275373,-0.119194922,-0.431667127,0.155266784,1.478516822,-0.18553152,-0.069199888,16387.27,0
0.931116613,-0.256261343,0.915073645,0.253978461,0.339084789,0.743721464,0.367809157,-0.115775391,0.750222609,0.804747814,0.275336135,-0.22465132,1.134371425,2.436578556,-0.604175561,1.048654703,0.449164403,0.335384513,-1.185227496,-0.416395414,-0.245919627,-0.796192672,0.120772038,-0.734035462,0.155439465,-0.636857967,-0.266290247,-0.090248951,4304.14,0
-0.033856276,-0.088922359,0.559979289,-1.300268682,1.99496598,2.160627625,0.729384847,-0.149547143,1.978058873,1.087452954,0.04547007,-0.445949125,1.53411906,0.777201126,0.5742622,0.659205135,0.380758102,0.637607681,-0.208520399,0.66602974,-0.423791301,-1.035286341,-0.201386634,1.896260519,-0.059535447,-0.10127462,-0.360973638,-1.627469124,13836.89,0
-0.104482038,-0.167949016,2.115401376,-0.626706261,0.289783201,0.868757934,0.421756571,-0.105853164,1.83633979,0.283829868,-1.540938413,-0.421986179,1.625924959,1.266869491,-0.597907767,0.740325509,0.481976379,0.856815886,0.21121228,-0.060113646,-0.233228052,-0.459611139,-0.431374387,-1.697319989,0.530366756,0.876365671,-0.078290513,0.177921818,18752.25,0
0.930637057,-0.368256098,0.733783513,-0.112539264,0.111460175,0.0374009,0.425792358,-0.17744675,1.342412342,0.531581636,0.348954169,-0.244518796,0.243176876,2.743579248,-0.446754769,0.612104079,0.512424147,0.878443783,-0.533125909,-0.372334947,-0.124723254,-0.078227289,-0.111681709,0.958982474,0.834465497,-0.960928943,-0.273740498,-0.079108716,23348.56,0
-0.179215207,-0.118073805,1.77381319,0.95073494,0.358127129,0.602956291,0.361996803,-0.048241188,0.100028652,0.907326739,-0.688749834,-0.310633654,2.279510695,2.058491454,-0.834735189,0.264393768,1.025674321,0.350443117,0.683362718,0.163489003,-0.154458109,-0.388057144,0.060489158,0.678545074,-0.787945681,0.343123323,-0.202905747,-0.147470072,7028.22,0
0.832702731,-0.482010956,0.666651419,-0.261606247,0.087005091,0.031017229,0.46319945,-0.200202628,1.487005856,0.410337163,-0.088728207,-0.293041158,1.081475842,2.345046997,0.562703663,0.332818637,0.759732041,0.005743476,-1.011529795,-0.168772066,-0.122331516,-0.13549465,-0.091322548,0.788381092,0.417423948,0.997514056,-0.332438975,-0.054293125,2785.05,0
-0.203325233,0.037286516,0.349377661,-1.312615182,1.732622508,2.136249275,0.587858372,-0.0478779,1.994449639,1.13383233,-0.004351022,-0.411197372,1.596127837,0.92958332,0.54299419,0.734333097,0.430429068,0.65696998,-0.237935508,0.684537978,-0.418688699,-1.05715395,-0.097130355,1.879833435,0.079032022,-0.082634144,-0.383879799,-1.636653286,4590.62,0
-0.370804431,-0.13783784,1.115600724,0.093760661,0.090262777,0.063173082,0.434307402,-0.032868003,0.712620879,0.21761537,-0.399373994,0.045191533,3.105813935,2.183805666,-0.966107365,0.065034159,1.062202168,0.214878344,0.448097954,-0.354272638,-0.132977417,-0.059112778,-0.355194629,1.627776663,0.171604015,-0.699107489,-0.339692985,-0.691481441,9946.31,0
1.173488858,-0.638414054,1.026770559,-0.802265627,-0.098833401,0.377431342,0.132506512,-0.18500449,1.231258241,0.630293656,-0.602769062,-0.286307191,3.099564265,0.973252679,-1.082239788,1.168599868,0.844185656,-0.191846584,0.311823707,-0.066381614,-0.064238626,0.674145135,-0.232163538,-0.113651861,1.061349526,-0.017770232,-0.212102341,-0.077668896,4967.69,0
-0.110997651,-0.072317174,1.996918848,0.3537718,0.172226804,0.568976182,0.351657529,-0.051175736,0.665580329,0.461192212,-0.664470261,-0.113247995,3.239738827,1.497307405,-1.28196283,0.528878603,0.707718007,0.509267582,-0.463600056,-0.158219587,-0.050243909,0.584100166,-0.120790566,0.842027745,-0.660983317,0.237654761,-0.181609815,0.064371451,22355.68,0
1.002328255,-0.351881512,0.265844093,-0.25755656,0.69771052,0.868793798,0.487406299,-0.134217243,1.199165432,0.527742015,-0.179391517,-0.328974627,0.748948111,2.770850449,-0.29154655,0.755498396,0.392529612,0.565338362,-0.022753413,-0.321155119,-0.321538254,-1.264914156,-0.11592789,-2.825981087,0.767634601,-1.508531278,-0.27490291,-0.127345667,23433.32,0
-0.449050393,-0.93242781,2.879390629,-1.889093781,0.423134429,-0.5462055,0.14787736,-0.156385025,3.206401641,0.06308333,-0.074595597,-0.374677105,0.032880098,1.622360468,1.62435856,0.408826299,0.590207614,0.620347956,-1.306122979,-0.503805105,-0.097848705,0.621562828,-0.528966101,1.283298045,0.177857946,-0.119525698,0.041653417,-0.586943285,4981.63,0
0.070654083,-0.187437445,1.762268512,-0.542093348,0.152435545,0.092292838,0.646413509,-0.189780721,1.130487939,0.263867437,-0.317683172,-0.295443342,2.015521312,1.806663793,0.172908376,0.660568266,0.538170113,0.410782481,-0.46557963,-0.131607883,-0.167923988,-0.326083916,0.016497038,0.73500928,-0.402282365,0.573346573,-0.28688734,-0.047080115,7916.92,0
-0.345488327,0.156764776,0.186583278,-1.323019432,1.49988591,2.102543409,0.448425766,0.058530918,2.014388899,1.184719095,-0.055619321,-0.374345144,1.657851207,1.102475777,0.512735922,0.812043082,0.484255893,0.674600877,-0.268449583,0.70354531,-0.413114587,-1.084217162,-0.034072528,1.868424708,0.202129665,-0.066676122,-0.406041388,-1.640991446,18410.4,0
0.049945207,-0.029474911,1.572401332,-0.478527738,0.276296253,-0.193802161,0.704161874,-0.206428673,0.953420341,0.266666195,-0.007389394,-0.127495778,2.996096242,1.226660142,-0.043385258,0.596026892,0.743503675,0.240692154,-0.589301252,-0.026198997,-0.258617557,-0.672270754,-0.003360989,1.35943636,-0.384157623,0.035553574,0.03381791,0.136001167,18055.32,0
0.00697929,-0.032381784,1.249185111,-0.234507352,0.198501992,0.199740962,0.552969096,-0.085435485,0.794176048,0.243817167,-0.103999575,-0.046116339,2.862047054,2.161047096,0.010689257,0.381806113,0.709045686,-0.00705083,-1.094752677,-0.36368813,-0.169110776,-0.34721513,0.237873764,0.648113155,-0.880658174,-1.947500694,-0.303500557,-0.132071009,3878,0
0.35169596,-0.353069832,1.938811654,-0.55666346,0.04758936,0.380022713,0.532382881,-0.271928218,2.229954732,0.473527531,-0.355440634,-0.182852973,2.607884023,0.892372746,-0.556544095,0.24635894,0.645760164,0.299646137,0.362969247,-0.027370478,-0.171909559,0.293830134,0.152840564,0.92433513,-2.455064333,1.525144976,-0.561207103,-0.79250703,7376.75,0
-0.088082079,-0.128643549,1.163362379,-1.187889786,0.075948095,-0.17351481,0.457109202,-0.048170645,1.208543995,0.235550066,0.267169568,-0.274531757,0.136221128,2.716103684,-0.992471377,1.064761441,0.500390355,0.667654668,-0.838500865,-0.41765475,-0.157629836,-0.332303463,0.001306208,1.031585395,-0.591779802,1.455546071,-0.213022134,-0.085341423,5517.16,0
-0.311680078,-0.210923794,1.689401109,-0.797333282,0.709313524,0.079203704,0.699998527,-0.210277281,1.122013541,0.525188685,0.447127689,-0.267062446,0.500568564,2.150786021,-0.802165247,0.394117158,0.539320414,0.257002503,-0.997497383,-0.400263862,-0.177857378,-0.142857734,-0.467197863,0.387107886,0.530981493,0.486429932,-0.591200286,-0.252718654,15624.08,0
0.986506814,-0.461926406,1.043222868,-0.158414041,0.129186313,0.925633008,0.186147138,-0.090280602,2.112979301,0.447740372,-0.238650181,-0.191672068,1.216037427,1.702226745,-1.141596246,0.913468006,0.392004774,1.30037765,0.05467674,-0.338491184,-0.202978836,-0.328127785,-0.165945961,-1.492791028,0.74144835,-0.9468614,-0.196551458,-0.079377169,13415.76,0
0.061439168,-0.198419079,1.145489623,-1.575560508,0.370331472,0.201317208,0.64154013,-0.205266573,1.753498888,0.063137306,-0.256186623,-0.144730546,2.607369643,1.932529858,1.472166096,-0.043497412,0.794964149,0.186424795,0.8114364,-0.127260069,-0.190149,-0.263044536,-0.146887969,-0.786515837,-0.538421722,-0.168213251,-0.258765714,0.169313522,4505.08,0
0.071414625,-0.097426777,1.582525222,-0.165591108,0.32548002,0.264773353,0.615442289,-0.160245164,0.761692934,0.459739495,0.281034536,-0.295210916,0.723166602,2.592933791,-0.154534676,0.333350483,0.616295616,1.163379963,0.488158528,-0.213367498,-0.093384967,0.23491172,-0.254312013,0.563527611,-0.288458616,-0.69664768,-0.105362903,0.186286775,9996.93,0
1.024166289,-0.334019636,0.633981485,-0.324505961,0.190849353,0.159761843,0.372300363,-0.165775875,1.371622172,0.421595906,0.31743139,-0.229984132,0.926933683,1.884371685,-0.27037534,1.063465706,0.588471339,0.858518348,-0.196627576,-0.334302289,-0.275392543,-0.946587787,0.077389074,-0.207195778,0.200495907,0.156072926,-0.306156622,-0.079009701,19614.82,0
1.036032758,-0.322620045,0.555118976,-0.198773434,0.312660665,0.350782774,0.422820928,-0.172965066,1.297264484,0.528897801,0.114054,-0.211083281,1.209510276,2.487003931,-0.474468508,0.77249592,0.388972462,1.047457772,-0.232635027,-0.359362984,-0.1529256,-0.151483581,-0.201619666,-0.715515068,1.108192754,-0.814890123,-0.26200918,-0.110847129,17333.29,0
-0.068380663,-0.021640764,1.037154154,-0.570221703,0.224872656,0.179663928,0.460715396,-0.036368529,0.915684567,0.269880947,0.216268227,-0.26554713,0.898272678,2.057087502,-0.518748246,1.08562065,0.660590407,1.036194536,-0.109337406,-0.246922563,-0.247915825,-0.83831694,-0.015103501,-0.228015752,-0.3708195,0.110885913,-0.141235889,-0.068199958,1844.25,0
0.14536255,-0.215226619,0.530561108,-1.204211384,1.921484778,2.176169332,0.642926488,-0.093530832,1.160955582,0.51073237,-0.18132187,-0.412592386,1.587323684,1.747740785,0.154760669,0.542365591,0.338173562,0.700697937,-0.09223694,-0.018396981,-0.170898069,-0.108456334,-0.284999829,2.165637789,-0.511061375,0.450092162,-0.649495942,-0.864495735,15257.16,0
-0.064079058,-0.055259368,1.492419294,-0.211201709,0.359932926,0.213867647,0.734020323,-0.236978528,1.337187804,0.656857608,-0.129799385,-0.391018339,0.919265589,1.983520685,0.72329386,0.058213983,0.771495147,0.225632385,-0.445199644,-0.163622607,-0.107243864,0.372152538,-0.142512367,0.710405524,-0.754649388,-0.99977375,-0.420799632,-0.069654773,8730.5,0
-0.055851181,-0.031761842,1.492834605,-0.152098105,0.521357995,0.838395948,0.676746491,-0.172139752,1.235420622,0.738327084,0.265677198,-0.030756068,2.171764622,1.563192828,-1.246226608,-0.047569135,0.763192014,0.358382947,0.526923039,0.160895141,-0.191162182,0.137314408,-0.262248571,-0.561456459,-0.192835783,-0.707774709,0.012051552,-0.04002224,5732.33,0
0.992798981,-0.324611251,0.768965534,-0.277244941,0.10533345,-0.027272732,0.380463126,-0.176097924,1.317229666,0.419147849,0.486278132,-0.154874567,1.04013502,1.875645301,-0.335154114,0.919023129,0.66142492,0.687914522,-0.373717348,-0.338670159,-0.259655101,-0.851218978,0.143237956,0.875161216,0.093702923,0.079498615,-0.303872404,-0.064769317,20336.94,0
-0.044218412,-0.097200425,1.525888199,-0.211752266,0.384783402,0.323188909,0.607603253,-0.159383338,1.11670045,0.460470171,-0.22990978,-0.304689514,1.645699412,2.078676969,0.771765084,0.214041782,0.731312042,0.166519502,-0.270674584,-0.134767427,-0.210297166,-0.388296494,0.172365274,-0.017078546,-1.024306992,-1.614112095,0.115391079,0.441618332,23998.12,0
0.013730452,-0.387615861,1.108967024,-0.873897002,1.208303556,2.463048614,0.165298474,0.103793324,1.349309993,0.340130107,-0.267944126,-0.375700813,1.996593268,1.687795245,1.414282444,1.042475114,0.375484103,1.560782485,0.097215424,0.114319619,-0.037637188,0.452296656,-0.093605976,2.199198274,-0.694165036,1.018571106,-0.103611013,0.253811892,10190.78,0
-0.239852192,0.025829142,0.195554855,-1.156347104,1.180593806,2.129988,0.225483245,0.267663924,0.903812302,0.315876621,-0.335208552,-0.278018492,1.80828924,2.715481596,0.231619888,1.005984263,0.498118084,0.631516014,-0.092004791,-0.079843431,-0.258672306,-1.019442618,0.044739296,2.024056319,-0.020776674,0.144654546,-0.1142392,-0.02481481,7038.85,0
1.07342271,-0.287322253,0.592013285,-0.303583868,0.253472903,0.052123861,0.436375131,-0.213110722,1.421533352,0.348804457,-0.349069218,-0.232922141,2.454165634,1.432638846,0.360315595,0.888688133,0.626441357,0.38458564,-0.389950689,-0.246019981,-0.295928676,-0.975537705,0.047160729,-0.408869635,0.374775533,0.212632706,-0.291988083,-0.052127752,15547.71,0
0.606890619,-0.515920878,1.867478012,0.002321616,-0.264098501,0.561278973,0.182776769,-0.100383851,2.997706581,0.327306757,-0.669685269,-0.115226472,1.324111825,0.839970058,-2.177787887,0.054768414,1.050757648,0.270650406,0.158893443,-0.287072791,-0.13468908,0.424183725,0.408113413,2.007885318,-1.707730602,0.642525049,-0.251955471,-0.379238234,11666.03,0
0.802999574,-0.469114351,1.276000081,0.368965292,0.010131854,0.694779414,0.245603583,-0.121190645,1.609047771,0.677513495,-1.025807312,-0.488151728,0.503251261,1.765238952,-0.458423359,1.241658203,0.461663729,0.861069042,-1.221790063,-0.215516091,-0.115536783,-0.074489556,-0.197398318,-0.332771365,0.493848186,0.223447136,-0.258550708,-0.007503437,6806.84,0
-0.148358164,-0.162991795,1.031837146,-0.134630218,0.473256147,0.697924973,0.538380689,-0.057721797,0.85116379,0.236141356,-0.816098775,-0.186557001,2.721922831,2.04637771,-0.335084421,0.189634339,0.788089556,0.231944116,0.13770133,-0.041662503,-0.152239669,-0.270741486,-0.028016453,-1.360112608,-0.229697193,-0.935905769,-0.221175229,-0.051255697,21076.53,0
-1.277179302,-6.236190401,2.738639049,0.455104129,6.933196777,-3.560692645,-1.065483072,0.18337343,3.562653384,0.470682424,-0.361511377,0.270021841,1.690167927,1.201313708,-2.871466277,0.37515488,0.657378182,1.381242925,-0.25532344,2.621230475,0.320578887,0.317854826,2.71893116,-0.031978228,-0.978598556,0.735047803,-0.460351914,0.994983205,2487.68,0
-0.044672672,-0.251247828,2.175597446,-0.103092681,0.208084422,0.40605926,0.50768839,-0.215583674,1.82311313,0.47289756,-0.572374314,-0.324586656,1.487033884,1.297257432,-0.564952322,0.164598614,0.693319282,0.703668495,0.121233209,-0.277678026,-0.097446067,0.646243888,-0.121066666,0.77707486,-0.620512474,-0.727320861,-0.462974433,-0.233740254,9437.21,0
1.08203563,-0.318831033,0.637491175,-0.358434553,0.283967211,0.216017346,0.44168289,-0.21634115,1.382576565,0.417455522,-0.52390284,-0.149653088,3.127476841,1.803626715,0.245458747,0.798272472,0.424982428,0.247858142,-0.227224766,-0.197070584,-0.286968304,-0.918649293,0.00287435,-0.840319351,0.469654595,0.248414627,-0.296928638,-0.081911981,12526.22,0
0.866722329,-0.420350682,1.195077463,0.318071234,0.158260237,1.042281876,0.211510761,-0.086876647,1.572209095,0.662569882,-1.03015007,-0.444578838,1.000572499,1.674633859,-0.23026313,1.03698473,0.505715005,0.528608444,-1.430060678,-0.316623745,-0.124076885,0.033488713,-0.169633167,-1.394885828,0.506395614,0.343620558,-0.225585672,-0.043727466,23100.36,0
-0.025996338,-0.409093995,2.27676758,-1.422788562,-0.016412062,0.301453933,0.301855155,-0.142561332,0.763434392,0.483735908,0.25267605,-0.246346973,1.874785415,1.151079943,-2.230544824,1.336622418,0.748886839,0.034928383,-0.119087891,-0.187670864,0.017331369,1.073666117,-0.305275255,1.139636598,-0.180461637,-0.648688982,-0.271580379,0.185069024,14487.93,0
-0.225014199,-0.143903208,2.09072528,0.422913635,0.180945541,1.180610256,0.231535036,0.055120234,0.819155637,0.600558458,-1.119962458,-0.497799833,1.136432008,1.969227901,0.660938137,0.546101869,0.846424105,0.878638837,0.199627513,0.135931665,-0.089575556,0.188622098,-0.205867941,-1.381135283,0.209208754,0.973612712,0.017682599,-0.03333604,4897.57,0
-0.063137068,-0.135291183,1.501831432,-0.40846441,0.755414316,0.086622131,1.12026295,-0.316766094,1.010477778,0.460595865,-0.571109712,-0.496800596,0.912551204,1.929728907,-0.037970798,0.267981914,0.483258365,0.523184718,-0.202434681,-0.17890836,-0.198102227,-0.149002047,-0.395946353,-0.318846496,1.199858967,-0.791337073,-0.693129753,-1.12017865,6257.4,0
0.122027377,-0.419348293,0.348017531,-3.80987973,0.504806953,-0.306423514,0.765249629,-0.23898413,1.585786038,0.049256546,-0.656421727,-0.126755994,2.775962531,1.894758251,-0.442101106,-0.453399824,0.536941373,1.27413922,-1.640458828,-0.751424512,-0.249926423,-0.067295581,-0.12241247,-1.379800778,-0.62839675,-3.086567927,0.350594236,0.537949915,11840.96,0
0.924206363,-0.240595501,0.781471262,0.316355026,0.246116003,0.191795699,0.495651788,-0.17988384,0.630446886,0.846899461,0.328955074,-0.247378797,0.761391205,2.651782901,-1.108293683,0.908168269,0.467044003,0.579022177,-1.035229887,-0.381098831,-0.155949644,-0.29478045,-0.060041143,0.935681392,0.736500047,-0.127325849,-0.31352805,-0.092914172,6877.31,0
0.071331525,-0.106339196,0.915583145,-0.122397796,0.147748419,0.02793123,0.435280065,-0.084001137,0.640107871,0.476044647,0.347263891,-0.219718008,0.935782945,3.043206596,0.017973157,0.2321034,0.869569028,0.879178023,1.05865664,-0.203878434,-0.094700847,0.090801246,-0.000364086,1.063895819,-0.967898494,0.957356971,-0.324391309,-0.144809741,9378.46,0
-0.308192906,-0.466769299,0.926184851,0.227510399,1.545507974,-0.122800317,0.253794671,-0.138957474,1.283908471,0.411976438,-0.951762266,-0.370424326,1.904658069,0.417347785,-1.952811456,1.291611436,0.899444214,0.825988301,-1.502884842,-0.503219846,-0.268165833,-0.515094616,-0.48743794,-1.015308782,0.20273801,-0.210235899,0.153096034,-0.16265285,4036.26,0
-0.349870835,-0.798172024,1.890065497,-0.792104067,-0.100780892,1.581875238,0.998960982,-0.040687487,1.539977616,-0.039636305,0.012005549,-0.246816989,1.30999388,1.602068071,0.411730706,0.080387765,1.057610627,-0.418641553,-2.890863075,0.57422185,0.068827191,0.784398167,1.089444172,-1.181895289,-0.34566782,1.254985051,-0.325212525,0.173457415,22049.53,0
-0.446741683,-0.441859062,1.28393812,-1.24032894,0.042804536,0.33407743,0.264605113,0.071779573,1.576009115,-0.03879182,-0.081543543,0.23591993,2.53918064,1.687198871,-2.827675227,1.195818875,0.485880191,0.450591958,-1.067209839,-0.444042368,-0.141220071,-0.395969436,-0.147235544,0.129388997,-0.724474574,1.089174539,-0.570028889,-0.515626121,10300.35,0
0.87485104,-0.335038599,1.592107328,0.401317861,0.099177615,0.899275492,0.24734905,-0.113035937,1.465746362,0.589525947,-0.467569212,-0.054922654,2.691022974,1.191065481,-1.498651002,0.447896071,0.728657816,-0.100031576,-1.295698798,-0.327668388,-0.227714511,-0.361174626,0.060580435,0.11672938,0.337521624,-0.231251048,-0.194990108,-0.031389509,6692.3,0
-0.010458494,-0.131923911,1.424108969,-0.59266995,0.600902964,0.246265129,0.859852341,-0.234665773,0.964179142,0.409474575,0.226200968,-0.142350654,1.955954573,1.915984785,-1.209484114,0.693109409,0.303349285,0.903103771,-0.820102228,-0.274972992,-0.101798532,0.283684501,-0.267004716,-0.050929603,-0.320332418,-1.585447192,-0.446024371,-0.276171912,8747.94,0
-0.273277328,0.084467558,1.552784399,0.141448801,-0.014900412,0.429419046,0.268481168,0.097276304,0.490232835,0.562032124,0.160334634,-0.229659073,1.000577654,2.784394793,-0.949022551,1.546325135,0.489533426,1.098176492,-1.115605823,-0.447462359,-0.100155841,-0.111600807,0.182098997,0.856375257,-1.179970671,-0.753791908,-0.234288172,0.052774,7115.34,0
